FACILITY ID,FACILITY NAME,REGION,PROGRAM CATEGORY,ASSIGNED CATEGORY,COMMUNITY TYPE,FEDERAL FACILITY,NPDES ASSESSMENT,WDR ASSESSMENT,CS ASSESSMENT,wdid,npdes_permit_number,order_number,pop_cwns,pop_cwns_2042,pop_sso_csv,pop_covid,pop_served_csv,pop_source_csv,pop_growth_rate,wdid_sso,pop_served_via_rwb,pop_final,pop_final_source,pop_final_rwb_preferred,pop_final_rwb_preferred_source
631762,Temple City CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10437,36500,36500,pop_served_via_rwb,36500,pop_served_via_rwb
631858,Terminal Island CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10491,199081,199081,pop_served_via_rwb,199081,pop_served_via_rwb
631788,Thousand Oaks Municipal Service Center,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10449,130000,130000,pop_served_via_rwb,130000,pop_served_via_rwb
631774,Torrance City CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10439,149000,149000,pop_served_via_rwb,149000,pop_served_via_rwb
631864,Trancas Zone of the CSMD CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10496,600,600,pop_served_via_rwb,600,pop_served_via_rwb
631865,Triunfo Sanitation District CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10497,31600,31600,pop_served_via_rwb,31600,pop_served_via_rwb
631866,UC Los Angeles CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10498,85000,85000,pop_served_via_rwb,85000,pop_served_via_rwb
631784,US Department of Veteran Affairs CS,4,SSO,Federal: Collection System,COMMUNITY,TRUE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10445,5000,5000,pop_served_via_rwb,5000,pop_served_via_rwb
643373,Unincorporated County Area CSMD North/County Sanitation District CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO11370,8950,8950,pop_served_via_rwb,8950,pop_served_via_rwb
643368,Unincorporated County Area CSMD South/County Sanitation District CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO11365,597480,597480,pop_served_via_rwb,597480,pop_served_via_rwb
643377,Unincorporated County Area CSMD-NW/County Sanitation District CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO11374,45666,45666,pop_served_via_rwb,45666,pop_served_via_rwb
643375,Unincorporated County Area CSMD/Las Virgenes Tapia CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO11372,8952,8952,pop_served_via_rwb,8952,pop_served_via_rwb
643376,Unincorporated County Area Marina/Aneta Zone of the CSMD/City Hyperian CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO11373,8400,8400,pop_served_via_rwb,8400,pop_served_via_rwb
643370,Ventura City CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO11367,106000,106000,pop_served_via_rwb,106000,pop_served_via_rwb
631838,Ventura County Waterworkds District No. 1- Moorpark CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10471,35975,35975,pop_served_via_rwb,35975,pop_served_via_rwb
631870,Ventura County Waterworks District No. 16-Piru CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10500,2587,2587,pop_served_via_rwb,2587,pop_served_via_rwb
647077,Ventura Youth Correctional Facility CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO11479,400,400,pop_served_via_rwb,400,pop_served_via_rwb
631777,Vernon City CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10440,55000,55000,pop_served_via_rwb,55000,pop_served_via_rwb
631780,Walnut City CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10441,32659,32659,pop_served_via_rwb,32659,pop_served_via_rwb
631781,West Covina CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10442,111400,111400,pop_served_via_rwb,111400,pop_served_via_rwb
643371,West Hollywood CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO11368,37805,37805,pop_served_via_rwb,37805,pop_served_via_rwb
644297,Westlake Village CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO11407,8872,8872,pop_served_via_rwb,8872,pop_served_via_rwb
631782,Whittier City CS,4,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4SSO10443,87000,87000,pop_served_via_rwb,87000,pop_served_via_rwb
207053,Acton Rehabilitation Center,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A190107024,NA,95-103,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
809957,Besant Hill School,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A568201009,NA,2014-0153-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
211967,Briggs Elementary School,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A567400045,NA,97-010-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
858639,Camps Kilpatrick Packaged WWTP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B198202003,NA,R4-2019-0024,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
216862,Canyon Country Mobile Home (Septic system),4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A569005001,NA,R4-2005-0023,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
217920,Clear Creek Outdoor Education Center,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B197000055,NA,01-031,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
268043,Encinal Canyon Water Recycling Plant on Tract 46277,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B190107100,NA,R4-2013-0019,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
225881,Fillmore WWTP and Wastewater Recycling Plant,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225896,"Fire Camp #11, Acton",4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A190107079,NA,93-039,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
225897,"Fire Camp #8, Malibu",4,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225899,Fire Station # 71,4,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225903,Fire Station #99,4,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226148,Forester & Fire Warden Camp 13,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B190107010,NA,R4-2015-0121,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
806540,Glenview Mobile Home Park,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A561360001,NA,R4-2018-0171,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
229051,Gorman WWTP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A190107001,NA,94-087,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
231329,Harwood Homes Tract 43196-01,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226149,Hope Gardens Family Center,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888692,Hyperion Advanced Water Purification Facility,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B190106006,NA,R4-2023-0357,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
260486,Jose Flores WWTP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A560109001,NA,R4-2013-0092,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
237748,La Canada WWRP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B190107022,NA,00-099,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
237922,Lake Hughes Community WWTF,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B190134001,NA,95-045,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
238315,Limoneira WWTP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A565014002,NA,R4-2014-0040,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
741003,Los Angeles City Fire Dept Camp 14,4,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242135,Malibu Bay Club WWTP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B561004001,NA,R4-2012-0073,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
867687,Malibu Beach R.V. Park - Gen WDR,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766648,Malibu Civic Center Wastewater Treatment Facility,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B190190002,NA,R4-2015-0051,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
242143,Malibu Colony West Home Owners Association,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242152,Malibu Gardens Condominiums,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753321,"Malibu High School, Malibu Middle School and Juan Cabrillo Elem School",4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B197400053,NA,97-010-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
756238,Malibu Highlands,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242163,Malibu Outrigger Condos,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267359,Malibu Under the Oaks Preschool,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
242186,Malibu WPCP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B190107003,NA,98-088,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
242706,Mendenhall-Munz Boys Camp WWTP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A190107076,NA,94-101,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
762533,"Monica Ros School, Inc",4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848096,Moorpark WRF - WDR,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A560103002,NA,R4-2023-0089,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
243493,Mount Baldy School,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B197000012,NA,01-031,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
243533,Mountain View Alzheimer's Center,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734616,New Piru WTF,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A560114007,NA,R4-2023-0292,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
759306,Ojai Country Inn,4,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246352,Ojai Valley School,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A567000050,NA,01-031,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
246685,Olivelands Elementary School,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A567000042,NA,01-031,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
249765,Paradise Cove Mobile Home Park,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828255,Paradise Cove Mobile Home Park & Paradise Cove Beach Cafe,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B191408001,NA,R4-2016-0310,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
249771,Paradise Ranch WWTP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A191030001,NA,R4-2011-0177,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
251021,Point Dume Club WWRP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B191025004,NA,R4-2005-0041,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
250760,Portico at Malibu,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254304,River Community STP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B190107080,NA,96-021,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
650554,Santa Paula WRF,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A560108002,NA,R4-2018-0022,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
242174,Surfrider (septic tank),4,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268725,TT48818,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267340,The Master's University,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A197000027,NA,01-031,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
231227,The Ojai Foundation,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
267384,The Pointe at Malibu,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267429,The Thacher School Wastewater Treatment Plant,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A561056001,NA,R4-2007-0041,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
260412,Thomas Aquinas College,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A561000001,NA,R4-2008-0206,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
267585,Tivoli Cove WWTP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267596,Todd Road Jail WWTP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A560121001,NA,R4-2011-0193,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
267637,Top O'Topanga Community Association WWTP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268548,Trancas WPCP,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B190107004,NA,R4-2023-0294,NA,NA,600,NA,600,SSO,NA,NA,NA,600,pop_sso_csv,600,pop_sso_csv
268842,"Two Harbors STP, Catalina Island",4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B191002001,NA,R4-2013-0137,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
217147,USC Marine Science Center,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4B191002002,NA,94-114,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
805193,Vista Canyon Water Factory,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,4A190117002,NA,R4-2020-0049,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
268023,Vista Pacifica at Broad Beach,4,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205325,Alturas Municipal WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251217,American Valley WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A320103001,CA0078981,R5-2016-0049,20700,22376,NA,4217,20700,CWNS+COVID,0.39,NA,NA,20700,pop_cwns,20700,pop_cwns
205741,Anderson WPCP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A450100001,CA0077704,R5-2019-0068,212912,379825,NA,NA,212912,CWNS,2.94,NA,NA,212912,pop_cwns,212912,pop_cwns
205793,Angels City WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5B05NP00007,CA0085201,R5-2022-0038,311175,330806,NA,NA,311175,CWNS,0.31,NA,NA,311175,pop_cwns,311175,pop_cwns
747519,Atwater Regional WWTF,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5B24NP00017,CAC422026,R5-2023-0025,NA,NA,31250,NA,31250,SSO,NA,NA,NA,31250,pop_sso_csv,31250,pop_sso_csv
839916,Atwater WWTF Mun WW Disch that Meet Obj/Criteria at the Point of Discharge,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5B24NP00017,CAC422026,R5-2023-0025,936523,1001161,31250,NA,936523,CWNS+SSO,0.33,NA,NA,936523,pop_cwns,936523,pop_cwns
206733,Auburn WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A31NP00042,CAC448871,R5-2023-0025,49393,53769,NA,NA,49393,CWNS,0.43,NA,NA,49393,pop_cwns,49393,pop_cwns
252771,Beach Wastewater Treatment Facility,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A480104001,CA0079588,R5-2019-0016,114190,118112,NA,NA,114190,CWNS,0.17,NA,NA,114190,pop_cwns,114190,pop_cwns
273161,Bear Valley CSD WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5D152037001,CA0081213,R5-2015-0011,74314,74314,NA,NA,74314,CWNS,0,NA,NA,74314,pop_cwns,74314,pop_cwns
209035,Bear Valley WWTF,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5B02NP00001,CA0085146,R5-2022-0037,123833,123833,NA,NA,123833,CWNS,0,NA,NA,123833,pop_cwns,123833,pop_cwns
209509,Big Creek Powerhouse No 1 WWTF,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,NA,NA,NA,168637,178676,NA,NA,168637,CWNS,0.29,NA,NA,168637,pop_cwns,168637,pop_cwns
210322,Brentwood WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5B070101001,CA0082660,R5-2019-0029,102082,108000,66097,NA,102082,CWNS+SSO,0.28,NA,NA,102082,pop_cwns,102082,pop_cwns
213432,Cascade Shores WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A290107002,CA0083241,R5-2023-0025,297390,307487,NA,NA,297390,CWNS,0.17,NA,NA,297390,pop_cwns,297390,pop_cwns
214199,Chester STP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A320100001,CA0077747,R5-2021-0022,3819,3578,NA,NA,3819,CWNS,-0.33,NA,NA,3819,pop_cwns,3819,pop_cwns
271805,Chico Water Pollution Control Plant,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A040102001,CA0079081,R5-2022-0033,10247,13050,93293,101299,10247,CWNS+SSO+COVID,1.22,NA,NA,93293,pop_sso_csv,93293,pop_sso_csv
215106,City of Colfax WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A310101001,CAC455418,R5-2023-0025,4899,4559,2052,NA,4899,CWNS+SSO,-0.36,NA,NA,4899,pop_cwns,4899,pop_cwns
215225,City of Colusa WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A060101001,CA0078999,R5-2022-0020,5490,5679,NA,NA,5490,CWNS,0.17,NA,NA,5490,pop_cwns,5490,pop_cwns
215750,City of Corning WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A520100001,CA0004995,R5-2022-0022,441,475,NA,NA,441,CWNS,0.37,NA,NA,441,pop_cwns,441,pop_cwns
219223,City of Davis WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A570100001,CA0079049,R5-2018-0086,5490,5679,NA,70717,5490,CWNS+COVID,0.17,NA,NA,5490,pop_cwns,5490,pop_cwns
214642,City of Jackson WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5B030103001,CAC455508,R5-2023-0025,9630,15810,4700,NA,9630,CWNS+SSO,2.51,NA,NA,9630,pop_cwns,9630,pop_cwns
271781,City of Lathrop Consolidated Treatment Facility,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5B39NP00085,CA0085359,R5-2022-0004,109,127,NA,NA,109,CWNS,0.77,NA,NA,109,pop_cwns,109,pop_cwns
239343,City of Manteca WW Quality Control Facility,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5B390104001,CA0081558,R5-2021-0003,441,475,NA,83498,441,CWNS+COVID,0.37,NA,NA,441,pop_cwns,441,pop_cwns
241146,City of Modesto WQCF,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5C500102001,CAC448536,R5-2023-0025,9630,15810,NA,NA,9630,CWNS,2.51,NA,NA,9630,pop_cwns,9630,pop_cwns
214802,Clear Creek WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A450103001,CA0079731,R5-2022-0040,109,127,NA,NA,109,CWNS,0.77,NA,NA,109,pop_cwns,109,pop_cwns
214899,Clovis WWTF,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5C10NP00012,CA0085235,R5-2019-0021,441,475,NA,NA,441,CWNS,0.37,NA,NA,441,pop_cwns,441,pop_cwns
255003,Copper Cove WWRF,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5B05NP00001,CA0084620,R5-2023-0013,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
215903,Cottonwood WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A450001005,CA0081507,R5-2016-0066,82778,82778,NA,NA,82778,CWNS,0,NA,NA,82778,pop_cwns,82778,pop_cwns
273166,Cutler-Orosi WWTF,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5D540132001,CA0081485,R5-2018-0011,5490,5679,NA,NA,5490,CWNS,0.17,NA,NA,5490,pop_cwns,5490,pop_cwns
219398,Deer Creek WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5B090102001,CAC433255,R5-2023-0025,441,475,35292,NA,441,CWNS+SSO,0.37,NA,NA,441,pop_cwns,441,pop_cwns
219530,Delleker WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A321010001,CA0081744,R5-2019-0052,7524,8651,NA,NA,7524,CWNS,0.7,NA,NA,7524,pop_cwns,7524,pop_cwns
219552,Delta Diablo WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,2 071013001,CA0038547,R2-2019-0035,62764,69300,NA,218281,62764,CWNS+COVID,0.5,NA,NA,62764,pop_cwns,62764,pop_cwns
220315,Discovery Bay WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5B070105003,CA0078590,R5-2019-0082,441,475,16790,NA,441,CWNS+SSO,0.37,NA,NA,441,pop_cwns,441,pop_cwns
220548,Donner Summit PUD WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A290105001,CA0081621,R5-2021-0023,67537,67537,NA,NA,67537,CWNS,0,NA,NA,67537,pop_cwns,67537,pop_cwns
220768,Dry Creek WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A310106001,CAC426201,R5-2023-0025,7524,8651,156246,NA,7524,CWNS+SSO,0.7,NA,NA,7524,pop_cwns,7524,pop_cwns
220850,Dunsmuir WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A470101001,CA0078441,R5-2018-0087,65424,67449,NA,NA,65424,CWNS,0.15,NA,NA,65424,pop_cwns,65424,pop_cwns
222057,Easterly WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A480105002,CA0077691,R5-2019-0049,5490,5679,4300,NA,5490,CWNS+SSO,0.17,NA,NA,5490,pop_cwns,5490,pop_cwns
254981,EchoWater Resource Recovery Facility,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5A340108002,CA0077682,R5-2021-0019-02,441,475,1600000,1480000,441,CWNS+SSO+COVID,0.37,NA,NA,1480000,pop_covid,1480000,pop_covid
222434,El Dorado Hills WWTP,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5B090102005,CAC425238,R5-2023-0025,NA,NA,34935,NA,34935,SSO,NA,NA,NA,34935,pop_sso_csv,34935,pop_sso_csv
222491,El Portal WWTF,5,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,5C220701002,CA0081759,R5-2019-0069,14130,10890,NA,2200,14130,CWNS+COVID,-1.29,NA,NA,14130,pop_cwns,14130,pop_cwns
